entity,attribute,gold_value,entity_documents,cue_documents,support_documents,distortion_candidate_documents,covered,distinct_support_formulations,support_formulation_entropy_bits
Corrosharn,weight,1252,726,203,0,203,0,0,0.0
Corrosharn,height,14,726,154,5,149,1,5,2.321928
Corrosharn,move,Gunk Shot,726,323,0,323,0,0,0.0
Corticrypt,classification,Relic Geminon,625,223,0,223,0,0,0.0
Corticrypt,types,grass,625,214,103,111,1,107,6.741467
Corticrypt,ability,Mummy,625,76,0,76,0,0,0.0
Corticrypt,hp,53,625,144,0,144,0,0,0.0
Corticrypt,attack,19,625,180,1,179,1,1,-0.0
Corticrypt,defense,99,625,159,0,159,0,0,0.0
Corticrypt,special attack,72,625,119,0,119,0,0,0.0
Corticrypt,special defense,107,625,100,0,100,0,0,0.0
Corticrypt,speed,97,625,199,2,197,1,2,1.0
Corticrypt,base_stat_total,447,625,114,0,114,0,0,0.0
Corticrypt,weight,110,625,167,0,167,0,0,0.0
Corticrypt,height,2,625,149,13,136,1,13,3.70044
Corticrypt,move,Seed Flare,625,270,0,270,0,0,0.0
Cortiflect,classification,Bark Geminon,761,276,12,264,1,12,3.584963
Cortiflect,types,grass,761,288,101,187,1,104,6.70044
Cortiflect,ability,Magic Bounce,761,79,2,77,1,2,1.0
Cortiflect,hp,36,761,149,1,148,1,1,-0.0
Cortiflect,attack,11,761,217,0,217,0,0,0.0
Cortiflect,defense,60,761,176,1,175,1,1,-0.0
Cortiflect,special attack,48,761,120,2,118,1,2,1.0
Cortiflect,special defense,64,761,118,1,117,1,1,-0.0
Cortiflect,speed,69,761,190,2,188,1,2,1.0
Cortiflect,base_stat_total,288,761,132,0,132,0,0,0.0
Cortiflect,weight,73,761,220,0,220,0,0,0.0
Cortiflect,height,1,761,199,13,186,1,13,3.70044
Cortiflect,move,Forests Curse,761,321,0,321,0,0,0.0
Craglimm,classification,Stone Geminon,53,27,3,24,1,3,1.584963
Craglimm,types,ghost | rock,53,21,1,20,1,1,-0.0
Craglimm,ability,Volt Absorb,53,8,0,8,0,0,0.0
Craglimm,hp,131,53,10,0,10,0,0,0.0
Craglimm,attack,103,53,10,0,10,0,0,0.0
Craglimm,defense,101,53,12,0,12,0,0,0.0
Craglimm,special attack,121,53,7,0,7,0,0,0.0
Craglimm,special defense,132,53,8,0,8,0,0,0.0
Craglimm,speed,83,53,14,0,14,0,0,0.0
Craglimm,base_stat_total,671,53,9,0,9,0,0,0.0
Craglimm,weight,696,53,23,0,23,0,0,0.0
Craglimm,height,20,53,23,1,22,1,1,-0.0
Craglimm,move,Shadow Sneak,53,17,0,17,0,0,0.0
Cryptcoil,classification,Relic Geminon,24,7,0,7,0,0,0.0
Cryptcoil,types,steel | dragon,24,3,0,3,0,0,0.0
Cryptcoil,ability,Mummy,24,7,0,7,0,0,0.0
Cryptcoil,hp,83,24,6,0,6,0,0,0.0
Cryptcoil,attack,89,24,10,0,10,0,0,0.0
Cryptcoil,defense,71,24,8,0,8,0,0,0.0
Cryptcoil,special attack,44,24,4,0,4,0,0,0.0
Cryptcoil,special defense,60,24,3,0,3,0,0,0.0
Cryptcoil,speed,86,24,6,0,6,0,0,0.0
Cryptcoil,base_stat_total,433,24,4,0,4,0,0,0.0
Cryptcoil,weight,848,24,4,0,4,0,0,0.0
Cryptcoil,height,1,24,3,0,3,0,0,0.0
Cryptcoil,move,Twister,24,14,0,14,0,0,0.0
Crysform,classification,Crystal Geminon,1123,392,199,193,1,222,7.791931
Crysform,types,ice,1123,293,152,141,1,161,7.330917
Crysform,ability,Stance Change,1123,200,3,197,1,3,1.584963
Crysform,hp,49,1123,182,1,181,1,1,-0.0
Crysform,attack,58,1123,246,4,242,1,4,2.0
Crysform,defense,89,1123,221,4,217,1,4,2.0
Crysform,special attack,76,1123,166,2,164,1,2,1.0
Crysform,special defense,42,1123,169,3,166,1,3,1.584963
Crysform,speed,37,1123,260,0,260,0,0,0.0
Crysform,base_stat_total,351,1123,172,1,171,1,1,-0.0
Crysform,weight,601,1123,200,0,200,0,0,0.0
Crysform,height,2,1123,169,16,153,1,16,4.0
Crysform,move,Powder Snow,1123,452,2,450,1,2,1.0
Crystaxl,classification,Crystal Geminon,325,91,37,54,1,38,5.247928
Crystaxl,types,ice,325,69,20,49,1,21,4.392317
Crystaxl,ability,RKS System,325,43,1,42,1,1,-0.0
Crystaxl,hp,56,325,68,0,68,0,0,0.0
Crystaxl,attack,41,325,87,1,86,1,1,-0.0
Crystaxl,defense,47,325,74,0,74,0,0,0.0
Crystaxl,special attack,72,325,46,0,46,0,0,0.0
Crystaxl,special defense,60,325,42,0,42,0,0,0.0
Crystaxl,speed,85,325,83,0,83,0,0,0.0
Crystaxl,base_stat_total,361,325,57,0,57,0,0,0.0
Crystaxl,weight,434,325,48,0,48,0,0,0.0
Crystaxl,height,20,325,50,2,48,1,2,1.0
Crystaxl,move,Triple Axel,325,133,0,133,0,0,0.0
Crystlumen,classification,Crystal Geminon,551,182,86,96,1,90,6.491853
Crystlumen,types,ice | psychic,551,149,3,146,1,3,1.584963
Crystlumen,ability,Galvanize,551,66,0,66,0,0,0.0
Crystlumen,hp,99,551,86,0,86,0,0,0.0
Crystlumen,attack,115,551,128,0,128,0,0,0.0
Crystlumen,defense,181,551,108,0,108,0,0,0.0
Crystlumen,special attack,144,551,93,0,93,0,0,0.0
Crystlumen,special defense,84,551,77,0,77,0,0,0.0
Crystlumen,speed,69,551,106,0,106,0,0,0.0
Crystlumen,base_stat_total,692,551,83,0,83,0,0,0.0
Crystlumen,weight,1142,551,114,0,114,0,0,0.0
Crystlumen,height,4,551,99,8,91,1,8,3.0
Crystlumen,move,Luster Purge,551,195,0,195,0,0,0.0
Crystmind,classification,Crystal Geminon,726,240,96,144,1,100,6.643856
Crystmind,types,ice | psychic,726,169,7,162,1,7,2.807355
Crystmind,ability,Rough Skin,726,103,0,103,0,0,0.0
Crystmind,hp,76,726,124,3,121,1,3,1.584963
Crystmind,attack,92,726,161,0,161,0,0,0.0
Crystmind,defense,147,726,152,1,151,1,1,-0.0
Crystmind,special attack,114,726,114,0,114,0,0,0.0
Crystmind,special defense,70,726,102,4,98,1,4,2.0
Crystmind,speed,52,726,153,0,153,0,0,0.0
Crystmind,base_stat_total,551,726,96,0,96,0,0,0.0
Crystmind,weight,962,726,104,0,104,0,0,0.0
Crystmind,height,3,726,99,9,90,1,9,3.169925
Crystmind,move,Hypnosis,726,274,0,274,0,0,0.0
Curabys,classification,Orb Geminon,244,68,1,67,1,1,-0.0
Curabys,types,water | psychic,244,80,2,78,1,2,1.0
Curabys,ability,Triage,244,38,2,36,1,2,1.0
Curabys,hp,48,244,89,2,87,1,2,1.0
Curabys,attack,72,244,77,1,76,1,1,-0.0
Curabys,defense,67,244,70,0,70,0,0,0.0
Curabys,special attack,91,244,62,0,62,0,0,0.0
Curabys,special defense,59,244,63,0,63,0,0,0.0
Curabys,speed,62,244,99,2,97,1,2,1.0
Curabys,base_stat_total,399,244,61,0,61,0,0,0.0
Curabys,weight,294,244,53,0,53,0,0,0.0
Curabys,height,1,244,55,3,52,1,3,1.584963
Curabys,move,Origin Pulse,244,121,0,121,0,0,0.0
Curvion,classification,Capacitor Geminon,256,64,0,64,0,0,0.0
Curvion,types,electric,256,49,4,45,1,4,2.0
Curvion,ability,Analytic,256,36,0,36,0,0,0.0
Curvion,hp,70,256,89,0,89,0,0,0.0
Curvion,attack,111,256,98,0,98,0,0,0.0
Curvion,defense,90,256,83,3,80,1,3,1.584963
Curvion,special attack,70,256,57,0,57,0,0,0.0
Curvion,special defense,21,256,66,0,66,0,0,0.0
Curvion,speed,84,256,107,1,106,1,1,-0.0
Curvion,base_stat_total,446,256,46,1,45,1,1,-0.0
Curvion,weight,532,256,36,1,35,1,1,-0.0
Curvion,height,13,256,36,0,36,0,0,0.0
Curvion,move,Parabolic Charge,256,153,1,152,1,1,-0.0
Densvalva,classification,Clam Geminon,18,8,0,8,0,0,0.0
Densvalva,types,water,18,5,1,4,1,1,-0.0
Densvalva,ability,Rivalry,18,2,0,2,0,0,0.0
Densvalva,hp,42,18,5,0,5,0,0,0.0
Densvalva,attack,25,18,9,0,9,0,0,0.0
Densvalva,defense,71,18,4,0,4,0,0,0.0
Densvalva,special attack,75,18,7,0,7,0,0,0.0
Densvalva,special defense,44,18,5,0,5,0,0,0.0
Densvalva,speed,67,18,8,1,7,1,1,-0.0
Densvalva,base_stat_total,324,18,6,0,6,0,0,0.0
Densvalva,weight,1003,18,5,0,5,0,0,0.0
Densvalva,height,20,18,5,0,5,0,0,0.0
Densvalva,move,Surging Strikes,18,14,0,14,0,0,0.0
Diadraze,classification,Crown Geminon,0,0,0,0,0,0,0.0
Diadraze,types,fire | ghost,0,0,0,0,0,0,0.0
Diadraze,ability,Queenly Majesty,0,0,0,0,0,0,0.0
Diadraze,hp,71,0,0,0,0,0,0,0.0
Diadraze,attack,52,0,0,0,0,0,0,0.0
Diadraze,defense,98,0,0,0,0,0,0,0.0
Diadraze,special attack,108,0,0,0,0,0,0,0.0
Diadraze,special defense,140,0,0,0,0,0,0,0.0
Diadraze,speed,87,0,0,0,0,0,0,0.0
Diadraze,base_stat_total,556,0,0,0,0,0,0,0.0
Diadraze,weight,135,0,0,0,0,0,0,0.0
Diadraze,height,15,0,0,0,0,0,0,0.0
Diadraze,move,Searing Shot,0,0,0,0,0,0,0.0
Dormiferr,classification,Monolith Geminon,10,3,0,3,0,0,0.0
Dormiferr,types,steel,10,3,0,3,0,0,0.0
Dormiferr,ability,Comatose,10,0,0,0,0,0,0.0
Dormiferr,hp,134,10,0,0,0,0,0,0.0
Dormiferr,attack,103,10,2,0,2,0,0,0.0
Dormiferr,defense,111,10,0,0,0,0,0,0.0
Dormiferr,special attack,107,10,1,0,1,0,0,0.0
Dormiferr,special defense,117,10,0,0,0,0,0,0.0
Dormiferr,speed,133,10,1,0,1,0,0,0.0
Dormiferr,base_stat_total,705,10,2,0,2,0,0,0.0
Dormiferr,weight,496,10,4,0,4,0,0,0.0
Dormiferr,height,70,10,6,0,6,0,0,0.0
Dormiferr,move,Max Steelspike,10,2,0,2,0,0,0.0
Draclet,classification,Larva Geminon,633,201,8,193,1,8,3.0
Draclet,types,dragon,633,205,144,61,1,158,7.303781
Draclet,ability,Galvanize,633,139,0,139,0,0,0.0
Draclet,hp,83,633,132,2,130,1,2,1.0
Draclet,attack,81,633,182,5,177,1,5,2.321928
Draclet,defense,66,633,131,1,130,1,1,-0.0
Draclet,special attack,68,633,112,1,111,1,1,-0.0
Draclet,special defense,81,633,98,2,96,1,2,1.0
Draclet,speed,42,633,169,0,169,0,0,0.0
Draclet,base_stat_total,421,633,130,0,130,0,0,0.0
Draclet,weight,2047,633,106,0,106,0,0,0.0
Draclet,height,58,633,95,0,95,0,0,0.0
Draclet,move,Dragon Energy,633,307,17,290,1,17,4.087463
Dracofruct,classification,Fruit Geminon,478,148,47,101,1,50,5.643856
Dracofruct,types,dragon | grass,478,124,4,120,1,4,2.0
Dracofruct,ability,Cheek Pouch,478,83,0,83,0,0,0.0
Dracofruct,hp,168,478,84,0,84,0,0,0.0
Dracofruct,attack,69,478,109,3,106,1,3,1.584963
Dracofruct,defense,137,478,89,1,88,1,1,-0.0
Dracofruct,special attack,258,478,80,0,80,0,0,0.0
Dracofruct,special defense,120,478,71,3,68,1,3,1.584963
Dracofruct,speed,67,478,110,0,110,0,0,0.0
Dracofruct,base_stat_total,819,478,84,0,84,0,0,0.0
Dracofruct,weight,840,478,99,0,99,0,0,0.0
Dracofruct,height,14,478,87,1,86,1,1,-0.0
Dracofruct,move,Scale Shot,478,201,0,201,0,0,0.0
Dracort,classification,Bark Geminon,683,245,0,245,0,0,0.0
Dracort,types,dragon,683,251,189,62,1,211,7.718486
Dracort,ability,Hyper Cutter,683,91,3,88,1,3,1.584963
Dracort,hp,83,683,140,2,138,1,2,1.0
Dracort,attack,35,683,190,0,190,0,0,0.0
Dracort,defense,71,683,146,4,142,1,4,2.0
Dracort,special attack,129,683,125,2,123,1,2,1.0
Dracort,special defense,63,683,108,1,107,1,1,-0.0
Dracort,speed,38,683,193,1,192,1,1,-0.0
Dracort,base_stat_total,419,683,122,0,122,0,0,0.0
Dracort,weight,400,683,163,1,162,1,1,-0.0
Dracort,height,7,683,154,4,150,1,4,2.0
Dracort,move,Dragon Hammer,683,295,2,293,1,2,1.0
Dracortex,classification,Scale Geminon,613,200,2,198,1,2,1.0
Dracortex,types,dragon,613,182,130,52,1,148,7.209453
Dracortex,ability,Rattled,613,94,1,93,1,1,-0.0
Dracortex,hp,121,613,144,1,143,1,1,-0.0
Dracortex,attack,56,613,157,2,155,1,2,1.0
Dracortex,defense,103,613,141,2,139,1,2,1.0
Dracortex,special attack,194,613,113,2,111,1,2,1.0
Dracortex,special defense,105,613,104,0,104,0,0,0.0
Dracortex,speed,53,613,166,0,166,0,0,0.0
Dracortex,base_stat_total,632,613,125,0,125,0,0,0.0
Dracortex,weight,640,613,138,0,138,0,0,0.0
Dracortex,height,11,613,113,1,112,1,1,-0.0
Dracortex,move,Dragon Energy,613,273,12,261,1,12,3.584963
Dreadlith,classification,Crag Geminon,303,86,1,85,1,1,-0.0
Dreadlith,types,rock,303,88,21,67,1,22,4.459432
Dreadlith,ability,Bad Dreams,303,48,1,47,1,1,-0.0
Dreadlith,hp,127,303,73,1,72,1,1,-0.0
Dreadlith,attack,100,303,86,2,84,1,2,1.0
Dreadlith,defense,77,303,73,1,72,1,1,-0.0
Dreadlith,special attack,211,303,51,0,51,0,0,0.0
Dreadlith,special defense,73,303,70,1,69,1,1,-0.0
Dreadlith,speed,116,303,102,1,101,1,1,-0.0
Dreadlith,base_stat_total,704,303,62,0,62,0,0,0.0
Dreadlith,weight,38,303,60,0,60,0,0,0.0
Dreadlith,height,27,303,51,2,49,1,2,1.0
Dreadlith,move,Splintered Stormshards,303,141,0,141,0,0,0.0
Dreadlyme,classification,Slime Geminon,296,104,2,102,1,2,1.0
Dreadlyme,types,ghost,296,115,33,82,1,33,5.044394
Dreadlyme,ability,Dry Skin,296,63,0,63,0,0,0.0
Dreadlyme,hp,79,296,78,3,75,1,3,1.584963
Dreadlyme,attack,91,296,80,2,78,1,2,1.0
Dreadlyme,defense,144,296,82,1,81,1,1,-0.0
Dreadlyme,special attack,170,296,52,0,52,0,0,0.0
Dreadlyme,special defense,163,296,49,1,48,1,1,-0.0
Dreadlyme,speed,104,296,83,1,82,1,1,-0.0
Dreadlyme,base_stat_total,751,296,61,1,60,1,1,-0.0
Dreadlyme,weight,1379,296,72,0,72,0,0,0.0
Dreadlyme,height,8,296,58,4,54,1,4,2.0
Dreadlyme,move,Astonish,296,138,0,138,0,0,0.0
Dunegale,classification,Storm Geminon,48,8,0,8,0,0,0.0
Dunegale,types,flying | ground,48,9,0,9,0,0,0.0
Dunegale,ability,Tough Claws,48,5,0,5,0,0,0.0
Dunegale,hp,144,48,14,0,14,0,0,0.0
Dunegale,attack,123,48,18,0,18,0,0,0.0
Dunegale,defense,126,48,13,0,13,0,0,0.0
Dunegale,special attack,126,48,12,0,12,0,0,0.0
Dunegale,special defense,36,48,12,0,12,0,0,0.0
Dunegale,speed,48,48,21,0,21,0,0,0.0
Dunegale,base_stat_total,603,48,11,0,11,0,0,0.0
Dunegale,weight,168,48,9,0,9,0,0,0.0
Dunegale,height,18,48,6,0,6,0,0,0.0
Dunegale,move,Dragon Ascent,48,27,1,26,1,1,-0.0
Dunemim,classification,Dune Geminon,47,16,1,15,1,1,-0.0
Dunemim,types,flying | ground,47,14,0,14,0,0,0.0
Dunemim,ability,Imposter,47,7,0,7,0,0,0.0
Dunemim,hp,92,47,9,0,9,0,0,0.0
Dunemim,attack,73,47,9,0,9,0,0,0.0
Dunemim,defense,87,47,10,0,10,0,0,0.0
Dunemim,special attack,84,47,11,0,11,0,0,0.0
Dunemim,special defense,23,47,7,0,7,0,0,0.0
Dunemim,speed,32,47,15,0,15,0,0,0.0
Dunemim,base_stat_total,391,47,10,0,10,0,0,0.0
Dunemim,weight,99,47,16,0,16,0,0,0.0
Dunemim,height,12,47,13,1,12,1,1,-0.0
Dunemim,move,Fly,47,21,0,21,0,0,0.0
Dustinox,classification,Dust Geminon,31,20,6,14,1,6,2.584963
Dustinox,types,steel | bug,31,19,0,19,0,0,0.0
Dustinox,ability,Toxic Boost,31,3,1,2,1,1,-0.0
Dustinox,hp,28,31,2,0,2,0,0,0.0
Dustinox,attack,63,31,2,0,2,0,0,0.0
Dustinox,defense,74,31,3,0,3,0,0,0.0
Dustinox,special attack,110,31,1,0,1,0,0,0.0
Dustinox,special defense,52,31,1,0,1,0,0,0.0
Dustinox,speed,44,31,2,0,2,0,0,0.0
Dustinox,base_stat_total,371,31,5,0,5,0,0,0.0
Dustinox,weight,537,31,10,0,10,0,0,0.0
Dustinox,height,11,31,11,0,11,0,0,0.0
Dustinox,move,Rage Powder,31,4,0,4,0,0,0.0
Ectorime,classification,Rime Geminon,104,35,0,35,0,0,0.0
Ectorime,types,ice | ghost,104,38,0,38,0,0,0.0
Ectorime,ability,Trace,104,15,0,15,0,0,0.0
Ectorime,hp,100,104,13,0,13,0,0,0.0
Ectorime,attack,59,104,27,0,27,0,0,0.0
Ectorime,defense,52,104,16,1,15,1,1,-0.0
Ectorime,special attack,84,104,17,0,17,0,0,0.0
Ectorime,special defense,60,104,16,0,16,0,0,0.0
Ectorime,speed,26,104,23,0,23,0,0,0.0
Ectorime,base_stat_total,381,104,15,0,15,0,0,0.0
Ectorime,weight,302,104,27,0,27,0,0,0.0
Ectorime,height,4,104,22,2,20,1,2,1.0
Ectorime,move,Glacial Lance,104,39,0,39,0,0,0.0
Embrashel,classification,Carapace Geminon,138,50,0,50,0,0,0.0
Embrashel,types,fire,138,32,8,24,1,9,3.169925
Embrashel,ability,Shell Armor,138,27,1,26,1,1,-0.0
Embrashel,hp,75,138,19,0,19,0,0,0.0
Embrashel,attack,59,138,43,0,43,0,0,0.0
Embrashel,defense,73,138,31,0,31,0,0,0.0
Embrashel,special attack,12,138,26,0,26,0,0,0.0
Embrashel,special defense,74,138,20,2,18,1,2,1.0
Embrashel,speed,102,138,35,0,35,0,0,0.0
Embrashel,base_stat_total,395,138,22,0,22,0,0,0.0
Embrashel,weight,1151,138,17,0,17,0,0,0.0
Embrashel,height,10,138,17,3,14,1,3,1.584963
Embrashel,move,Shell Trap,138,69,2,67,1,2,1.0
Ferragua,classification,Hull Geminon,192,57,1,56,1,1,-0.0
Ferragua,types,steel | water,192,60,1,59,1,1,-0.0
Ferragua,ability,Normalize,192,18,0,18,0,0,0.0
Ferragua,hp,63,192,66,1,65,1,1,-0.0
Ferragua,attack,64,192,65,0,65,0,0,0.0
Ferragua,defense,46,192,68,0,68,0,0,0.0
Ferragua,special attack,67,192,40,0,40,0,0,0.0
Ferragua,special defense,49,192,43,0,43,0,0,0.0
Ferragua,speed,100,192,76,3,73,1,3,1.584963
Ferragua,base_stat_total,389,192,44,0,44,0,0,0.0
Ferragua,weight,1200,192,41,0,41,0,0,0.0
Ferragua,height,3,192,43,3,40,1,3,1.584963
Ferragua,move,Bullet Punch,192,100,0,100,0,0,0.0
Ferrastasis,classification,Resin Geminon,390,109,0,109,0,0,0.0
Ferrastasis,types,steel | poison,390,94,1,93,1,1,-0.0
Ferrastasis,ability,Comatose,390,53,0,53,0,0,0.0
Ferrastasis,hp,85,390,110,1,109,1,1,-0.0
Ferrastasis,attack,97,390,120,0,120,0,0,0.0
Ferrastasis,defense,156,390,112,0,112,0,0,0.0
Ferrastasis,special attack,144,390,75,0,75,0,0,0.0
Ferrastasis,special defense,182,390,81,0,81,0,0,0.0
Ferrastasis,speed,69,390,127,0,127,0,0,0.0
Ferrastasis,base_stat_total,733,390,81,1,80,1,1,-0.0
Ferrastasis,weight,235,390,83,0,83,0,0,0.0
Ferrastasis,height,13,390,77,2,75,1,2,1.0
Ferrastasis,move,Iron Tail,390,183,0,183,0,0,0.0
Ferrknote,classification,Casing Geminon,332,93,0,93,0,0,0.0
Ferrknote,types,normal | steel,332,84,0,84,0,0,0.0
Ferrknote,ability,Wonder Skin,332,39,0,39,0,0,0.0
Ferrknote,hp,108,332,103,0,103,0,0,0.0
Ferrknote,attack,181,332,140,0,140,0,0,0.0
Ferrknote,defense,37,332,100,1,99,1,1,-0.0
Ferrknote,special attack,138,332,74,1,73,1,1,-0.0
Ferrknote,special defense,80,332,60,0,60,0,0,0.0
Ferrknote,speed,55,332,108,0,108,0,0,0.0
Ferrknote,base_stat_total,599,332,89,0,89,0,0,0.0
Ferrknote,weight,108,332,75,0,75,0,0,0.0
Ferrknote,height,10,332,63,3,60,1,3,1.584963
Ferrknote,move,Teeter Dance,332,192,0,192,0,0,0.0
Ferroclade,classification,Armor Geminon,592,177,1,176,1,1,-0.0
Ferroclade,types,steel,592,169,75,94,1,85,6.409391
Ferroclade,ability,Stall,592,82,1,81,1,1,-0.0
Ferroclade,hp,60,592,168,2,166,1,2,1.0
Ferroclade,attack,115,592,210,2,208,1,2,1.0
Ferroclade,defense,67,592,186,2,184,1,2,1.0
Ferroclade,special attack,113,592,127,0,127,0,0,0.0
Ferroclade,special defense,91,592,127,2,125,1,2,1.0
Ferroclade,speed,53,592,186,2,184,1,2,1.0
Ferroclade,base_stat_total,499,592,119,0,119,0,0,0.0
Ferroclade,weight,65,592,122,0,122,0,0,0.0
Ferroclade,height,21,592,99,2,97,1,2,1.0
Ferroclade,move,Metal Claw,592,306,1,305,1,1,-0.0
Ferrofrost,classification,Armor Geminon,628,161,0,161,0,0,0.0
Ferrofrost,types,bug | ice,628,181,3,178,1,3,1.584963
Ferrofrost,ability,Heavy Metal,628,104,0,104,0,0,0.0
Ferrofrost,hp,75,628,161,2,159,1,2,1.0
Ferrofrost,attack,72,628,185,1,184,1,1,-0.0
Ferrofrost,defense,55,628,182,5,177,1,5,2.321928
Ferrofrost,special attack,59,628,112,0,112,0,0,0.0
Ferrofrost,special defense,87,628,110,1,109,1,1,-0.0
Ferrofrost,speed,47,628,212,1,211,1,1,-0.0
Ferrofrost,base_stat_total,395,628,139,0,139,0,0,0.0
Ferrofrost,weight,209,628,101,2,99,1,2,1.0
Ferrofrost,height,2,628,84,12,72,1,12,3.584963
Ferrofrost,move,Signal Beam,628,305,0,305,0,0,0.0
Ferrogrip,classification,Magnet Geminon,754,195,4,191,1,4,2.0
Ferrogrip,types,rock | steel,754,186,26,160,1,27,4.754888
Ferrogrip,ability,Slush Rush,754,114,1,113,1,1,-0.0
Ferrogrip,hp,145,754,192,1,191,1,1,-0.0
Ferrogrip,attack,112,754,235,1,234,1,1,-0.0
Ferrogrip,defense,105,754,205,4,201,1,4,2.0
Ferrogrip,special attack,88,754,126,2,124,1,2,1.0
Ferrogrip,special defense,87,754,136,2,134,1,2,1.0
Ferrogrip,speed,87,754,226,2,224,1,2,1.0
Ferrogrip,base_stat_total,624,754,187,0,187,0,0,0.0
Ferrogrip,weight,770,754,134,0,134,0,0,0.0
Ferrogrip,height,24,754,110,1,109,1,1,-0.0
Ferrogrip,move,Magnet Bomb,754,347,2,345,1,2,1.0
Ferrold,classification,Iron Geminon,794,183,12,171,1,13,3.70044
Ferrold,types,steel,794,174,75,99,1,78,6.285402
Ferrold,ability,Magnet Pull,794,127,3,124,1,3,1.584963
Ferrold,hp,36,794,208,0,208,0,0,0.0
Ferrold,attack,84,794,260,4,256,1,4,2.0
Ferrold,defense,105,794,231,2,229,1,2,1.0
Ferrold,special attack,83,794,150,2,148,1,2,1.0
Ferrold,special defense,31,794,166,2,164,1,2,1.0
Ferrold,speed,99,794,262,4,258,1,4,2.0
Ferrold,base_stat_total,438,794,151,0,151,0,0,0.0
Ferrold,weight,96,794,123,1,122,1,1,-0.0
Ferrold,height,17,794,105,0,105,0,0,0.0
Ferrold,move,Smart Strike,794,397,0,397,0,0,0.0
Ferromantis,classification,Metal Mantis Geminon,386,143,0,143,0,0,0.0
Ferromantis,types,psychic | bug,386,124,3,121,1,3,1.584963
Ferromantis,ability,Heavy Metal,386,63,0,63,0,0,0.0
Ferromantis,hp,82,386,106,0,106,0,0,0.0
Ferromantis,attack,78,386,98,2,96,1,2,1.0
Ferromantis,defense,98,386,97,1,96,1,1,-0.0
Ferromantis,special attack,77,386,61,1,60,1,1,-0.0
Ferromantis,special defense,59,386,68,0,68,0,0,0.0
Ferromantis,speed,97,386,127,2,125,1,2,1.0
Ferromantis,base_stat_total,491,386,80,0,80,0,0,0.0
Ferromantis,weight,698,386,75,0,75,0,0,0.0
Ferromantis,height,3,386,69,6,63,1,6,2.584963
Ferromantis,move,Psycho Shift,386,157,0,157,0,0,0.0
Ferrooze,classification,Slime Geminon,796,214,1,213,1,1,-0.0
Ferrooze,types,steel,796,233,78,155,1,84,6.392317
Ferrooze,ability,Poison Heal,796,104,0,104,0,0,0.0
Ferrooze,hp,44,796,203,2,201,1,2,1.0
Ferrooze,attack,49,796,270,4,266,1,4,2.0
Ferrooze,defense,81,796,228,5,223,1,5,2.321928
Ferrooze,special attack,72,796,174,5,169,1,5,2.321928
Ferrooze,special defense,91,796,168,4,164,1,4,2.0
Ferrooze,speed,37,796,246,1,245,1,1,-0.0
Ferrooze,base_stat_total,374,796,168,1,167,1,1,-0.0
Ferrooze,weight,112,796,146,0,146,0,0,0.0
Ferrooze,height,6,796,119,9,110,1,9,3.169925
Ferrooze,move,Sunsteel Strike,796,399,1,398,1,1,-0.0
Ferrotome,classification,Slime Geminon,892,272,0,272,0,0,0.0
Ferrotome,types,steel,892,249,50,199,1,52,5.70044
Ferrotome,ability,Torrent,892,146,0,146,0,0,0.0
Ferrotome,hp,69,892,213,0,213,0,0,0.0
Ferrotome,attack,78,892,247,1,246,1,1,-0.0
Ferrotome,defense,126,892,238,1,237,1,1,-0.0
Ferrotome,special attack,115,892,155,3,152,1,3,1.584963
Ferrotome,special defense,143,892,150,1,149,1,1,-0.0
Ferrotome,speed,56,892,263,1,262,1,1,-0.0
Ferrotome,base_stat_total,587,892,175,0,175,0,0,0.0
Ferrotome,weight,190,892,184,1,183,1,1,-0.0
Ferrotome,height,9,892,151,2,149,1,2,1.0
Ferrotome,move,Autotomize,892,401,1,400,1,1,-0.0
Flictra,classification,Wisp Geminon,791,268,2,266,1,2,1.0
Flictra,types,ghost,791,263,46,217,1,51,5.672425
Flictra,ability,Stance Change,791,134,4,130,1,4,2.0
Flictra,hp,44,791,181,0,181,0,0,0.0
Flictra,attack,75,791,267,1,266,1,1,-0.0
Flictra,defense,99,791,171,2,169,1,2,1.0
Flictra,special attack,99,791,153,0,153,0,0,0.0
Flictra,special defense,47,791,136,1,135,1,1,-0.0
Flictra,speed,101,791,276,3,273,1,3,1.584963
Flictra,base_stat_total,465,791,193,0,193,0,0,0.0
Flictra,weight,240,791,174,0,174,0,0,0.0
Flictra,height,10,791,157,4,153,1,4,2.0
Flictra,move,Astonish,791,409,0,409,0,0,0.0
Flixstryke,classification,Lightning Geminon,6,1,0,1,0,0,0.0
Flixstryke,types,ghost | electric,6,0,0,0,0,0,0.0
Flixstryke,ability,Swift Swim,6,4,0,4,0,0,0.0
Flixstryke,hp,89,6,0,0,0,0,0,0.0
Flixstryke,attack,156,6,3,0,3,0,0,0.0
Flixstryke,defense,191,6,0,0,0,0,0,0.0
Flixstryke,special attack,208,6,0,0,0,0,0,0.0
Flixstryke,special defense,89,6,0,0,0,0,0,0.0
Flixstryke,speed,179,6,1,0,1,0,0,0.0
Flixstryke,base_stat_total,912,6,1,0,1,0,0,0.0
Flixstryke,weight,480,6,0,0,0,0,0,0.0
Flixstryke,height,20,6,0,0,0,0,0,0.0
Flixstryke,move,Zippy Zap,6,5,0,5,0,0,0.0
Flixter,classification,Specter Geminon,8,0,0,0,0,0,0.0
